patientid	celltype	predicted_proportion	class	true_proportion	sample_size
sc5rJUQ064	Myoepithelial cells	0.0112980339987094	s2 5000	0.0295169946332737	5000
sc5rJUQ064	T cells	0.0261010251024005	s2 5000	0.0706618962432916	5000
scrJUQ059	B cells	0.0636771397474743	s2 5000	0.0400801603206413	5000
scrJUQ059	Cycling cells	0.146057504845109	s2 5000	0.0681362725450902	5000
scrJUQ059	Endothelial cells	0.00294686285804044	s2 5000	0.0030060120240481	5000
scrJUQ059	Epithelial cells	0	s2 5000	0.0450901803607215	5000
scrJUQ059	Mesenchymal cells	0.00039271116492166	s2 5000	0.0030060120240481	5000
scrJUQ059	Myeloid cells	0.183571416767727	s2 5000	0.279559118236473	5000
scrJUQ059	Myoepithelial cells	0.010773513183054	s2 5000	0.00501002004008016	5000
scrJUQ059	T cells	0.592580851433673	s2 5000	0.556112224448898	5000
scrJUQ068	B cells	0.0722533362215054	s2 5000	0.041029207232267	5000
scrJUQ068	Cycling cells	0	s2 5000	0.0521557719054242	5000
scrJUQ068	Endothelial cells	0	s2 5000	0.00556328233657858	5000
scrJUQ068	Epithelial cells	0.371060842612571	s2 5000	0.317802503477052	5000
scrJUQ068	Mesenchymal cells	0.0232837271186955	s2 5000	0.0104311543810848	5000
scrJUQ068	Myeloid cells	0.176399373455852	s2 5000	0.175938803894298	5000
scrJUQ068	Myoepithelial cells	0.156684982509827	s2 5000	0.100139082058414	5000
scrJUQ068	T cells	0.200317738081549	s2 5000	0.296940194714882	5000
scrJUQ070	B cells	0.00279084318502767	s2 5000	0.0163934426229508	5000
scrJUQ070	Cycling cells	0.0435938609411903	s2 5000	0.0601092896174863	5000
scrJUQ070	Endothelial cells	0.108187196838741	s2 5000	0.103825136612022	5000
scrJUQ070	Epithelial cells	0.424915030791307	s2 5000	0.316939890710383	5000
scrJUQ070	Mesenchymal cells	0.0782326673106198	s2 5000	0.0327868852459016	5000
scrJUQ070	Myeloid cells	0.0079102825297323	s2 5000	0.0163934426229508	5000
scrJUQ070	Myoepithelial cells	0.120278625907915	s2 5000	0.109289617486339	5000
scrJUQ070	T cells	0.214091492495468	s2 5000	0.344262295081967	5000
scrJUQ072	B cells	0.0962117951837773	s2 5000	0.128205128205128	5000
scrJUQ072	Cycling cells	0.0524633425322648	s2 5000	0.0427350427350427	5000
scrJUQ072	Endothelial cells	0.025572058062905	s2 5000	0.0427350427350427	5000
scrJUQ072	Epithelial cells	0.0407981586182007	s2 5000	0.0683760683760684	5000
scrJUQ072	Mesenchymal cells	0.194055737890338	s2 5000	0.111111111111111	5000
scrJUQ072	Myeloid cells	0.0962904696489846	s2 5000	0.0854700854700855	5000
scrJUQ072	Myoepithelial cells	0.0638311348956552	s2 5000	0.0427350427350427	5000
scrJUQ072	T cells	0.430777303167875	s2 5000	0.478632478632479	5000
CID3946	B cells	0.00990049569979264	s3 5000	0.00584795321637427	5000
CID3946	Cycling cells	0	s3 5000	0	5000
CID3946	Endothelial cells	0.182928773180328	s3 5000	0.0935672514619883	5000
CID3946	Epithelial cells	0.00398588200098808	s3 5000	0	5000
CID3946	Mesenchymal cells	0.357769695876882	s3 5000	0.315789473684211	5000
CID3946	Myeloid cells	0.127536648276959	s3 5000	0.169590643274854	5000
CID3946	Myoepithelial cells	0.0237659248062411	s3 5000	0.292397660818713	5000
CID3946	T cells	0.29411258015881	s3 5000	0.12280701754386	5000
CID44041	B cells	0.00972677305883977	s3 5000	0.0874544508068714	5000
CID44041	Cycling cells	0.0313383613421882	s3 5000	0	5000
CID44041	Endothelial cells	0.0870150592950668	s3 5000	0.0676730869338886	5000
CID44041	Epithelial cells	0.0800747951077793	s3 5000	0.062467464862051	5000
CID44041	Mesenchymal cells	0.489373455285167	s3 5000	0.321186881832379	5000
CID44041	Myeloid cells	0.0666971078149119	s3 5000	0.0478917230609058	5000
CID44041	Myoepithelial cells	0.0009370677865745	s3 5000	0.0567412805830297	5000
CID44041	T cells	0.234837380309473	s3 5000	0.356585111920875	5000
CID4465	B cells	0.558057825651066	s3 5000	0.133838383838384	5000
CID4465	Cycling cells	0.133575302091815	s3 5000	0.141414141414141	5000
CID4465	Endothelial cells	0.125987521213856	s3 5000	0.196969696969697	5000
CID4465	Epithelial cells	0.015150238321386	s3 5000	0.111111111111111	5000
CID4465	Mesenchymal cells	0.149372208420346	s3 5000	0.194444444444444	5000
CID4465	Myeloid cells	0.0178569043015301	s3 5000	0.161616161616162	5000
CID4465	Myoepithelial cells	0	s3 5000	0.0505050505050505	5000
CID4465	T cells	0	s3 5000	0.0101010101010101	5000
CID4495	B cells	0.110033712911153	s3 5000	0.197394608286593	5000
CID4495	Cycling cells	0.12754241229733	s3 5000	0.0488510946263796	5000
CID4495	Endothelial cells	0.0179745216003756	s3 5000	0.0115795187262529	5000
CID4495	Epithelial cells	0.0145297034090914	s3 5000	0.12285145648634	5000
CID4495	Mesenchymal cells	0.0347123649278194	s3 5000	0.0197213678306495	5000
CID4495	Myeloid cells	0.17493973665788	s3 5000	0.089922200108558	5000
CID4495	Myoepithelial cells	0	s3 5000	0.0189976479102587	5000
CID4495	T cells	0.52026754819635	s3 5000	0.490682106024968	5000
CID44971	B cells	0.00544133555112009	s3 5000	0.065874363327674	5000
CID44971	Cycling cells	0.059123131513831	s3 5000	0.0312393887945671	5000
CID44971	Endothelial cells	0.028708292887204	s3 5000	0.0244482173174873	5000
CID44971	Epithelial cells	0.0441093337776326	s3 5000	0.0716468590831919	5000
CID44971	Mesenchymal cells	0.123962594042804	s3 5000	0.0831918505942275	5000
CID44971	Myeloid cells	0.0857077333175505	s3 5000	0.0706281833616299	5000
CID44971	Myoepithelial cells	0.0496400280073228	s3 5000	0.0229202037351443	5000
CID44971	T cells	0.603307550902535	s3 5000	0.630050933786078	5000
CID44991	B cells	0.285792338357718	s3 5000	0.346407927332783	5000
CID44991	Cycling cells	0.222425528828587	s3 5000	0.0623451692815855	5000
CID44991	Endothelial cells	0.0186677748683023	s3 5000	0.00867052023121387	5000
CID44991	Epithelial cells	0.117774282341847	s3 5000	0.227910817506193	5000
CID44991	Mesenchymal cells	0.182519903083909	s3 5000	0.0900082576383154	5000
CID44991	Myeloid cells	0.0531519440437425	s3 5000	0.0561519405450041	5000
CID44991	Myoepithelial cells	0	s3 5000	0.0127993393889348	5000
CID44991	T cells	0.119668228475894	s3 5000	0.19570602807597	5000
CID4513	B cells	0	s3 5000	0.0100071479628306	5000
CID4513	Cycling cells	0.0861437937775447	s3 5000	0.0352632832975935	5000
CID4513	Endothelial cells	0.0280074948572348	s3 5000	0.0154872527996188	5000
CID4513	Epithelial cells	0	s3 5000	0.0531331903740767	5000
CID4513	Mesenchymal cells	0.0128547660606067	s3 5000	0.0264474624731951	5000
CID4513	Myeloid cells	0.545652849348351	s3 5000	0.564689063616869	5000
CID4513	Myoepithelial cells	0.0224724048022135	s3 5000	0.0150107219442459	5000
CID4513	T cells	0.30486869115405	s3 5000	0.27996187753157	5000
CID4515	B cells	0.170846976450131	s3 5000	0.231158088235294	5000
CID4515	Cycling cells	0.0395085120819995	s3 5000	0.0629595588235294	5000
CID4515	Endothelial cells	0.0521167396730887	s3 5000	0.0422794117647059	5000
CID4515	Epithelial cells	0.250799740591164	s3 5000	0.212316176470588	5000
CID4515	Mesenchymal cells	0.168516315882703	s3 5000	0.0569852941176471	5000
CID4515	Myeloid cells	0.130006309333139	s3 5000	0.185661764705882	5000
CID4515	Myoepithelial cells	0.0724117664041665	s3 5000	0.0500919117647059	5000
CID4515	T cells	0.115793639583608	s3 5000	0.158547794117647	5000
CID4523	B cells	0	s3 5000	0.00401606425702811	5000
CID4523	Cycling cells	0.345460671993089	s3 5000	0.174698795180723	5000
CID4523	Endothelial cells	0.00084201828236041	s3 5000	0.00200803212851406	5000
CID4523	Epithelial cells	0.163134222855023	s3 5000	0.393574297188755	5000
CID4523	Mesenchymal cells	0.0720763232674945	s3 5000	0.0251004016064257	5000
CID4523	Myeloid cells	0.133532040455588	s3 5000	0.186746987951807	5000
CID4523	Myoepithelial cells	0.0629209597320451	s3 5000	0.0732931726907631	5000
CID4523	T cells	0.2220337634144	s3 5000	0.140562248995984	5000
GSM3099846	B cells	0.00085351505048669	s3 5000	0.00352526439482961	5000
GSM3099846	Cycling cells	0	s3 5000	0.0578730904817861	5000
GSM3099846	Endothelial cells	0	s3 5000	0.00528789659224442	5000
GSM3099846	Epithelial cells	0.634227724467781	s3 5000	0.556698002350176	5000
GSM3099846	Mesenchymal cells	0	s3 5000	0.0384841363102233	5000
GSM3099846	Myeloid cells	0.0201084939748768	s3 5000	0.00440658049353702	5000
GSM3099846	Myoepithelial cells	0.33504402354012	s3 5000	0.27614571092832	5000
GSM3099846	T cells	0.00976624296673625	s3 5000	0.0575793184488837	5000
GSM3099847	B cells	0	s3 5000	0.00330797221303341	5000
GSM3099847	Cycling cells	0.020771596004051	s3 5000	0.0754217664571618	5000
GSM3099847	Endothelial cells	0	s3 5000	0.00694674164737016	5000
GSM3099847	Epithelial cells	0.189337238621074	s3 5000	0.323519682434668	5000
GSM3099847	Mesenchymal cells	0	s3 5000	0.0740985775719484	5000
GSM3099847	Myeloid cells	0.00268146182580432	s3 5000	0	5000
GSM3099847	Myoepithelial cells	0.787209703549071	s3 5000	0.469401257029441	5000
GSM3099847	T cells	0	s3 5000	0.0473040026463778	5000
GSM3099848	B cells	0	s3 5000	0.00237037037037037	5000
GSM3099848	Cycling cells	0.05144255438567	s3 5000	0.0977777777777778	5000
GSM3099848	Endothelial cells	0	s3 5000	0.00444444444444444	5000
GSM3099848	Epithelial cells	0.224013598790901	s3 5000	0.376888888888889	5000
GSM3099848	Mesenchymal cells	0	s3 5000	0.0417777777777778	5000
GSM3099848	Myeloid cells	0.00529981861406886	s3 5000	0	5000
GSM3099848	Myoepithelial cells	0.71924402820936	s3 5000	0.429037037037037	5000
GSM3099848	T cells	0	s3 5000	0.0477037037037037	5000
GSM3099849	B cells	0	s3 5000	0.00243383024034074	5000
GSM3099849	Cycling cells	0.0895228444023383	s3 5000	0.142683297839976	5000
GSM3099849	Endothelial cells	0	s3 5000	0.000608457560085184	5000
GSM3099849	Epithelial cells	0.656543442474222	s3 5000	0.648919987830849	5000
GSM3099849	Mesenchymal cells	0	s3 5000	0.0112564648615759	5000
GSM3099849	Myeloid cells	0.00364870845075986	s3 5000	0	5000
GSM3099849	Myoepithelial cells	0.25028500467268	s3 5000	0.144508670520231	5000
GSM3099849	T cells	0	s3 5000	0.0495892911469425	5000
GSM5022599	B cells	0.00898225417630076	s3 5000	0.0089349535382416	5000
GSM5022599	Cycling cells	0.101148258425923	s3 5000	0.0800571837026448	5000
GSM5022599	Endothelial cells	0.156027521595842	s3 5000	0.146533238027162	5000
GSM5022599	Epithelial cells	0.561432319414117	s3 5000	0.44674767691208	5000
GSM5022599	Mesenchymal cells	0.0867680256533808	s3 5000	0.119370979270908	5000
GSM5022599	Myeloid cells	0.0181076852636164	s3 5000	0.0343102215868477	5000
GSM5022599	Myoepithelial cells	0.0460114072984853	s3 5000	0.0443173695496783	5000
GSM5022599	T cells	0.0215225281723352	s3 5000	0.119728377412437	5000
GSM5022600	B cells	0.00021855986189609	s3 5000	0.00259067357512953	5000
GSM5022600	Cycling cells	0.00712657093777235	s3 5000	0.0440414507772021	5000
GSM5022600	Endothelial cells	0.0514393600090564	s3 5000	0.0518134715025907	5000
GSM5022600	Epithelial cells	0.705483118287707	s3 5000	0.453367875647668	5000
GSM5022600	Mesenchymal cells	0.0660523119383098	s3 5000	0.077720207253886	5000
GSM5022600	Myeloid cells	0.0225693331068873	s3 5000	0.0375647668393782	5000
GSM5022600	Myoepithelial cells	0.0530357969757905	s3 5000	0.0259067357512953	5000
GSM5022600	T cells	0.0940749488825805	s3 5000	0.30699481865285	5000
GSM5022601	B cells	0.0313046205475394	s3 5000	0.00578452639190166	5000
GSM5022601	Cycling cells	0.00251152027437812	s3 5000	0.0556760665220535	5000
GSM5022601	Endothelial cells	0.349668238159068	s3 5000	0.192697035430224	5000
GSM5022601	Epithelial cells	0.369497932762058	s3 5000	0.312725958062184	5000
GSM5022601	Mesenchymal cells	0.130263159100753	s3 5000	0.222704266088214	5000
GSM5022601	Myeloid cells	0.0204226678407769	s3 5000	0.0408532176428055	5000
GSM5022601	Myoepithelial cells	0.0367854514676794	s3 5000	0.0556760665220535	5000
GSM5022601	T cells	0.0595464098477472	s3 5000	0.113882863340564	5000
GSM5022602	B cells	0.0271766388724059	s3 5000	0.00469208211143695	5000
GSM5022602	Cycling cells	0.0248201503117822	s3 5000	0.0838709677419355	5000
GSM5022602	Endothelial cells	0.170677405206905	s3 5000	0.102639296187683	5000
GSM5022602	Epithelial cells	0.62782726059495	s3 5000	0.472727272727273	5000
GSM5022602	Mesenchymal cells	0.122864473075218	s3 5000	0.158944281524927	5000
GSM5022602	Myeloid cells	0.00855082428006535	s3 5000	0.0486803519061584	5000
GSM5022602	Myoepithelial cells	0.00760571872111922	s3 5000	0.049266862170088	5000
GSM5022602	T cells	0.0104775289375539	s3 5000	0.0791788856304985	5000
GSM5022603	B cells	0.0113957276854284	s3 5000	0.00751032669921142	5000
GSM5022603	Cycling cells	0.11737599861589	s3 5000	0.0657153586180999	5000
GSM5022603	Endothelial cells	0.276406441809169	s3 5000	0.14457378895982	5000
GSM5022603	Epithelial cells	0.357240299006924	s3 5000	0.366879459256478	5000
GSM5022603	Mesenchymal cells	0.199349310712946	s3 5000	0.254975591438228	5000
GSM5022603	Myeloid cells	0.0375716293178617	s3 5000	0.0713481036425084	5000
GSM5022603	Myoepithelial cells	0.0006605928517806	s3 5000	0.0439354111903868	5000
GSM5022603	T cells	0	s3 5000	0.0450619601952685	5000
TSMammary	B cells	0.0580907089356519	s3 5000	0.0134646302250804	5000
TSMammary	Cycling cells	0.0350548768884124	s3 5000	0.0277331189710611	5000
TSMammary	Endothelial cells	0	s3 5000	0.0464228295819936	5000
TSMammary	Epithelial cells	0.367271205784883	s3 5000	0.203175241157556	5000
TSMammary	Mesenchymal cells	0.102659429592879	s3 5000	0.246583601286174	5000
TSMammary	Myeloid cells	0	s3 5000	0.0204983922829582	5000
TSMammary	Myoepithelial cells	0.344110861354337	s3 5000	0.0936495176848875	5000
TSMammary	T cells	0.0928129174438369	s3 5000	0.348472668810289	5000
sc5rJUQ026	B cells	0.0507613290892163	s3 5000	0.0763454317897372	5000
sc5rJUQ026	Cycling cells	0.0208651502247615	s3 5000	0.0244055068836045	5000
sc5rJUQ026	Endothelial cells	0.00558250886632547	s3 5000	0.00938673341677096	5000
sc5rJUQ026	Epithelial cells	0.00833144602563082	s3 5000	0.05819774718398	5000
sc5rJUQ026	Mesenchymal cells	0.20429466830154	s3 5000	0.0857321652065081	5000
sc5rJUQ026	Myeloid cells	0.0400224219455073	s3 5000	0.0269086357947434	5000
sc5rJUQ026	Myoepithelial cells	0.004226187015594	s3 5000	0.0225281602002503	5000
sc5rJUQ026	T cells	0.665916288531425	s3 5000	0.696495619524406	5000
sc5rJUQ033	B cells	0.12230076418789	s3 5000	0.117952265652024	5000
sc5rJUQ033	Cycling cells	0.102408505473231	s3 5000	0.0404704254583189	5000
sc5rJUQ033	Endothelial cells	0.00149276860181223	s3 5000	0.00657212037357316	5000
sc5rJUQ033	Epithelial cells	0.00041131734152155	s3 5000	0.036319612590799	5000
sc5rJUQ033	Mesenchymal cells	0.0436394999202063	s3 5000	0.00933932895191975	5000
sc5rJUQ033	Myeloid cells	0.169592936772266	s3 5000	0.155655482531996	5000
sc5rJUQ033	Myoepithelial cells	0.0121776054690726	s3 5000	0.0013836042891733	5000
sc5rJUQ033	T cells	0.547976602234001	s3 5000	0.632307160152196	5000
sc5rJUQ039	B cells	0.0461748825284242	s3 5000	0.250446162998215	5000
sc5rJUQ039	Cycling cells	0	s3 5000	0.00237953599048186	5000
sc5rJUQ039	Endothelial cells	0.0735474822398866	s3 5000	0.0469958358120167	5000
sc5rJUQ039	Epithelial cells	0.015196533126091	s3 5000	0.0452111838191553	5000
sc5rJUQ039	Mesenchymal cells	0.0655969462385001	s3 5000	0.0374776918500892	5000
sc5rJUQ039	Myeloid cells	0.0371441205278053	s3 5000	0.0261748958953004	5000
sc5rJUQ039	Myoepithelial cells	0.035242786731625	s3 5000	0.0505651397977394	5000
sc5rJUQ039	T cells	0.727097248607668	s3 5000	0.540749553837002	5000
sc5rJUQ042	B cells	0.00782485908145283	s3 5000	0.115724721261053	5000
sc5rJUQ042	Cycling cells	0	s3 5000	0.00422914263744714	5000
sc5rJUQ042	Endothelial cells	0.110380158966978	s3 5000	0.067281814686659	5000
sc5rJUQ042	Epithelial cells	0.0461074600681131	s3 5000	0.065359477124183	5000
sc5rJUQ042	Mesenchymal cells	0.216938885169933	s3 5000	0.134179161860823	5000
sc5rJUQ042	Myeloid cells	0.0333998335951353	s3 5000	0.0307574009996155	5000
sc5rJUQ042	Myoepithelial cells	0.012233151989658	s3 5000	0.0388312187620146	5000
sc5rJUQ042	T cells	0.57311565112873	s3 5000	0.543637062668205	5000
sc5rJUQ043	B cells	0.00400033262003603	s3 5000	0.0476190476190476	5000
sc5rJUQ043	Cycling cells	0	s3 5000	0.0158730158730159	5000
sc5rJUQ043	Endothelial cells	0.147327813078874	s3 5000	0.126984126984127	5000
sc5rJUQ043	Epithelial cells	0.00793050282994349	s3 5000	0.0634920634920635	5000
sc5rJUQ043	Mesenchymal cells	0.109049233413015	s3 5000	0.0634920634920635	5000
sc5rJUQ043	Myeloid cells	0.013478511227691	s3 5000	0	5000
sc5rJUQ043	Myoepithelial cells	0.0927389034842382	s3 5000	0.206349206349206	5000
sc5rJUQ043	T cells	0.625474703346202	s3 5000	0.476190476190476	5000
sc5rJUQ045	B cells	0	s3 5000	0.00711237553342817	5000
sc5rJUQ045	Cycling cells	0.229646035716447	s3 5000	0.118065433854908	5000
sc5rJUQ045	Endothelial cells	0.0741346529875252	s3 5000	0.027027027027027	5000
sc5rJUQ045	Epithelial cells	0.0341040988679513	s3 5000	0.395448079658606	5000
sc5rJUQ045	Mesenchymal cells	0.201061047355664	s3 5000	0.102418207681366	5000
sc5rJUQ045	Myeloid cells	0.185229454960637	s3 5000	0.0910384068278805	5000
sc5rJUQ045	Myoepithelial cells	0.083496137175249	s3 5000	0.126600284495021	5000
sc5rJUQ045	T cells	0.192328572936526	s3 5000	0.132290184921764	5000
sc5rJUQ046	B cells	0.0602568549529212	s3 5000	0.0596393897364771	5000
sc5rJUQ046	Cycling cells	0.0675617978103725	s3 5000	0.0346740638002774	5000
sc5rJUQ046	Endothelial cells	0.115258099205698	s3 5000	0.0929264909847434	5000
sc5rJUQ046	Epithelial cells	0.00827672078962364	s3 5000	0.117891816920943	5000
sc5rJUQ046	Mesenchymal cells	0.057503198153499	s3 5000	0.0263522884882108	5000
sc5rJUQ046	Myeloid cells	0.0689555137957608	s3 5000	0.0665742024965326	5000
sc5rJUQ046	Myoepithelial cells	0.0589034256028887	s3 5000	0.0513176144244105	5000
sc5rJUQ046	T cells	0.563284389689236	s3 5000	0.550624133148405	5000
sc5rJUQ050	B cells	0.0183839787973025	s3 5000	0.0344557556773688	5000
sc5rJUQ050	Cycling cells	0	s3 5000	0.00939702427564605	5000
sc5rJUQ050	Endothelial cells	0.0182605704919685	s3 5000	0.0125293657008614	5000
sc5rJUQ050	Epithelial cells	0.00363332143204717	s3 5000	0.0696945967110415	5000
sc5rJUQ050	Mesenchymal cells	0.790461354604027	s3 5000	0.523101018010963	5000
sc5rJUQ050	Myeloid cells	0.0692683969030671	s3 5000	0.102584181675803	5000
sc5rJUQ050	Myoepithelial cells	0	s3 5000	0.0689115113547377	5000
sc5rJUQ050	T cells	0.0999923777715874	s3 5000	0.179326546593579	5000
sc5rJUQ051	B cells	0.00061494041679073	s3 5000	0.0530679933665008	5000
sc5rJUQ051	Cycling cells	0	s3 5000	0.0033167495854063	5000
sc5rJUQ051	Endothelial cells	0.0110397590505993	s3 5000	0.0182421227197347	5000
sc5rJUQ051	Epithelial cells	0.00224856590516582	s3 5000	0.00497512437810945	5000
sc5rJUQ051	Mesenchymal cells	0.0015547586396744	s3 5000	0.0033167495854063	5000
sc5rJUQ051	Myeloid cells	0.246550083398644	s3 5000	0.283582089552239	5000
sc5rJUQ051	Myoepithelial cells	0.0411083608207859	s3 5000	0.0099502487562189	5000
sc5rJUQ051	T cells	0.69688353176834	s3 5000	0.623548922056385	5000
sc5rJUQ053	B cells	0.120605063528742	s3 5000	0.0963126031920748	5000
sc5rJUQ053	Cycling cells	0.0122163502945249	s3 5000	0.0467804072647221	5000
sc5rJUQ053	Endothelial cells	0.00930326865027259	s3 5000	0.0137589433131536	5000
sc5rJUQ053	Epithelial cells	0.0202531737888697	s3 5000	0.126582278481013	5000
sc5rJUQ053	Mesenchymal cells	0.116278436353283	s3 5000	0.0517336268574574	5000
sc5rJUQ053	Myeloid cells	0.0909234158327756	s3 5000	0.0682443588332416	5000
sc5rJUQ053	Myoepithelial cells	0.0340488955886285	s3 5000	0.0500825536598789	5000
sc5rJUQ053	T cells	0.596371395962904	s3 5000	0.546505228398459	5000
sc5rJUQ058	B cells	0.00109357055532816	s3 5000	0.0260869565217391	5000
sc5rJUQ058	Cycling cells	0.00864747113634353	s3 5000	0.00869565217391304	5000
sc5rJUQ058	Endothelial cells	0.00685854866833652	s3 5000	0.0173913043478261	5000
sc5rJUQ058	Epithelial cells	0.00519650415003246	s3 5000	0.0347826086956522	5000
sc5rJUQ058	Mesenchymal cells	0.0119911089610188	s3 5000	0.0130434782608696	5000
sc5rJUQ058	Myeloid cells	0.193478104337709	s3 5000	0.226086956521739	5000
sc5rJUQ058	Myoepithelial cells	0.0440649231557952	s3 5000	0.00869565217391304	5000
sc5rJUQ058	T cells	0.728669769035437	s3 5000	0.665217391304348	5000
sc5rJUQ060	B cells	0.071158548754787	s3 5000	0.168655097613883	5000
